index,sourcetype,"_time",count
aix,"aix:syslog","2022-06-29T01:30:00.000-0400",31242
aix,"aix:syslog","2022-06-29T02:00:00.000-0400",34512
aix,"aix:syslog","2022-06-29T02:30:00.000-0400",34438
aix,"aix:syslog","2022-06-29T03:00:00.000-0400",47611
aix,"aix:syslog","2022-06-29T03:30:00.000-0400",33986
aix,"aix:syslog","2022-06-29T04:00:00.000-0400",37296
aix,"aix:syslog","2022-06-29T04:30:00.000-0400",35849
aix,"aix:syslog","2022-06-29T05:00:00.000-0400",36766
aix,"aix:syslog","2022-06-29T05:30:00.000-0400",33910
aix,"aix:syslog","2022-06-29T06:00:00.000-0400",35931
aix,"aix:syslog","2022-06-29T06:30:00.000-0400",31299
aix,"aix:syslog","2022-06-29T07:00:00.000-0400",35638
aix,"aix:syslog","2022-06-29T07:30:00.000-0400",33812
aix,"aix:syslog","2022-06-29T08:00:00.000-0400",34882
aix,"aix:syslog","2022-06-29T08:30:00.000-0400",33947
aix,"aix:syslog","2022-06-29T09:00:00.000-0400",13519
aix,"aix:syslog","2022-06-29T09:30:00.000-0400",595
aix,"aix:syslog","2022-06-29T10:00:00.000-0400",606
aix,"aix:syslog","2022-06-29T10:30:00.000-0400",600
aix,"aix:syslog","2022-06-29T11:00:00.000-0400",597
aix,"aix:syslog","2022-06-29T11:30:00.000-0400",596
