index,sourcetype,"_time",count
aix,"aix:stream","2022-06-28T00:00:00.000-0400",12265449
aix,"aix:stream","2022-06-28T00:30:00.000-0400",10832710
aix,"aix:stream","2022-06-28T01:00:00.000-0400",3400631
aix,"aix:stream","2022-06-28T01:30:00.000-0400",2717243
aix,"aix:stream","2022-06-28T02:00:00.000-0400",2633766
aix,"aix:stream","2022-06-28T02:30:00.000-0400",2516400
aix,"aix:stream","2022-06-28T03:00:00.000-0400",7301472
aix,"aix:stream","2022-06-28T03:30:00.000-0400",4126048
aix,"aix:stream","2022-06-28T04:00:00.000-0400",7299203
aix,"aix:stream","2022-06-28T04:30:00.000-0400",6175892
aix,"aix:stream","2022-06-28T05:00:00.000-0400",4775694
aix,"aix:stream","2022-06-28T05:30:00.000-0400",2886445
aix,"aix:stream","2022-06-28T06:00:00.000-0400",2995248
aix,"aix:stream","2022-06-28T06:30:00.000-0400",2910661
aix,"aix:stream","2022-06-28T07:00:00.000-0400",2706870
aix,"aix:stream","2022-06-28T07:30:00.000-0400",2575202
aix,"aix:stream","2022-06-28T08:00:00.000-0400",2818874
aix,"aix:stream","2022-06-28T08:30:00.000-0400",2831790
aix,"aix:stream","2022-06-28T09:00:00.000-0400",2856156
aix,"aix:stream","2022-06-28T09:30:00.000-0400",2679867
aix,"aix:stream","2022-06-28T10:00:00.000-0400",37953358
aix,"aix:stream","2022-06-28T10:30:00.000-0400",12881843
aix,"aix:stream","2022-06-28T11:00:00.000-0400",3295080
aix,"aix:stream","2022-06-28T11:30:00.000-0400",2810818
aix,"aix:stream","2022-06-28T12:00:00.000-0400",2768144
aix,"aix:stream","2022-06-28T12:30:00.000-0400",2603997
aix,"aix:stream","2022-06-28T13:00:00.000-0400",2564722
aix,"aix:stream","2022-06-28T13:30:00.000-0400",2704606
aix,"aix:stream","2022-06-28T14:00:00.000-0400",2962879
aix,"aix:stream","2022-06-28T14:30:00.000-0400",2915050
aix,"aix:stream","2022-06-28T15:00:00.000-0400",2763494
aix,"aix:stream","2022-06-28T15:30:00.000-0400",2455789
aix,"aix:stream","2022-06-28T16:00:00.000-0400",2724576
aix,"aix:stream","2022-06-28T16:30:00.000-0400",2624014
